5029,WaterMass,Body Composition & Measurements,Epoch,mass of body water in kilograms,kilograms,DOUBLE,,,,,,,,,,,,,checked,,,,,,checked
5030,Height,Body Composition & Measurements,Daily,height in centimeters,centimeters,LONG,,,checked,,,checked,,checked,checked,,,,,,checked,,checked,,checked
5030,Height,Body Composition & Measurements,Epoch,height in centimeters,centimeters,LONG,,,checked,checked,,checked,,checked,,,,,checked,checked,checked,,,,checked
5040,BodyTemperature,Body Composition & Measurements,Epoch,body temperature in degree celsius,degree celsius,DOUBLE,,,,checked,,checked,,,checked,,,,checked,checked,,,,,checked
5040,BodyTemperature,Body Composition & Measurements,Daily,body temperature in degree celsius,degree celsius,DOUBLE,,,,,,,,,,,,,,,,,,,
5041,SkinTemperature,Body Composition & Measurements,Daily,skin temperature in degree celsius,degree celsius,DOUBLE,,,,,,,,,,,,,,,,,,,
5041,SkinTemperature,Body Composition & Measurements,Epoch,skin temperature in degree celsius,degree celsius,DOUBLE,,,,checked,,checked,,,,,,,,checked,,,checked,,
5042,UndefinedTemperature,Body Composition & Measurements,Epoch,temperature at undefined location in degree celsius,degree celsius,DOUBLE,,,,,,checked,,,,,,,,,,,,,
5043,Hydration,Detailed Nutrition,Daily,hydration consumption level in mL,milliliter,DOUBLE,checked,,,,,,,,,,,,checked,,checked,,,,checked
5043,Hydration,Detailed Nutrition,Epoch,hydration consumption level in mL,milliliter,DOUBLE,,,,checked,checked,checked,,,,,,,,,,,,,checked
5044,FeverDetection,Self-Reported Wellness,Epoch,state of having fever in this minute,,BOOLEAN,,,,,,,,,,,,,,,,,,,
5050,EDA,Stress & HRV,Epoch,Electrodermal activity measures the conductance of the user’s skin,,DOUBLE,,,,checked,,,,,,,,,,,,,,,
5050,EDA,Stress & HRV,Daily,Electrodermal activity measures the conductance of the user’s skin,,DOUBLE,,,,,,,,,,,,,,,,,,,
5110,CycleLength,Women's Health,Daily,self-reported menstrual cycle length in days,days,LONG,,checked,,,,,,,,,,,,,,,,,
5110,CycleLength,Women's Health,Epoch,self-reported menstrual cycle length in days,days,LONG,,,,checked,,,,,,,,,,,,,,,
5111,MenstrualBleeding,Women's Health,Daily,self-reported menstrual bleeding intensity,,STRING,,,,,,,,,,,,,,,,,,,
5111,MenstrualBleeding,Women's Health,Epoch,self-reported menstrual bleeding intensity,,STRING,,,,checked,,,,,,,,,,,,,,,
5112,VaginalDischarge,Women's Health,Epoch,self-reported vaginal discharge consistency,,STRING,,,,checked,,,,,,,,,,,,,,,
5112,VaginalDischarge,Women's Health,Daily,self-reported vaginal discharge consistency,,STRING,,,,,,,,,,,,,,,,,,,
5115,Mood,Self-Reported Wellness,Daily,self-reported mood for this day,,STRING,,,,,,,,,,,,,,,,,,,
5115,Mood,Self-Reported Wellness,Epoch,self-reported mood,,STRING,,,,,,,,,,,checked,,,,,,,,
5116,SexualEvent,Self-Reported Wellness,Epoch,self-reported sexual event,,STRING,,,,checked,,,,,,,,,,,,,,,
5116,SexualEvent,Self-Reported Wellness,Daily,self-reported sexual event,,STRING,,,,,,,,,,,,,,,,,,,
5117,EnergyLevel,Self-Reported Wellness,Daily,self-reported energy level,,STRING,,,,,,,,,,,,,,,,,,,
5118,DrugEvent,Self-Reported Wellness,Daily,self-reported party event,,STRING,,,,,,,,,,,,,,,,,,,
5119,SocialEvent,Self-Reported Wellness,Daily,self-reported social event,,STRING,,,,,,,,,,,,,,,,,,,
5120,SicknessReport,Self-Reported Wellness,Daily,self-reported sickness,,STRING,,,,,,,,,,,,,,,,,,,
5120,SicknessReport,Self-Reported Wellness,Epoch,self-reported sickness,,STRING,,,,,,,,,,,,,,,,,,,
5121,MedicationReport,Self-Reported Wellness,Daily,self-reported medication intake,,STRING,,,,,,,,,,,,,,,,,,,
5122,ContraceptionEvent,Women's Health,Daily,self-reported contraception event,,STRING,,,,,,,,,,,,,,,,,,,
5123,PregnancyTest,Women's Health,Daily,self-reported pregnancy test result,,STRING,,,,,,,,,,,,,,,,,,,
5123,PregnancyTest,Women's Health,Epoch,self-reported pregnancy test result,,STRING,,,,checked,,,,,,,,,,,,,,,
5124,MotivationReport,Self-Reported Wellness,Daily,self-reported Motivation,,STRING,,,,,,,,,,,,,,,,,,,
5125,MentalStateReport,Self-Reported Wellness,Daily,self-reported mental state,,STRING,,,,,,,,,,,,,,,,,,,
5126,HotHunger,Self-Reported Wellness,Daily,self-reported hot hunger for a specific food,,STRING,,,,,,,,,,,,,,,,,,,
5127,SkinReport,Self-Reported Wellness,Daily,self-reported skin constitution,,STRING,,,,,,,,,,,,,,,,,,,
5128,HairReport,Self-Reported Wellness,Daily,self-reported hair,,STRING,,,,,,,,,,,,,,,,,,,
5129,DigestionReport,Self-Reported Wellness,Daily,self-reported digestion information,,STRING,,,,,,,,,,,,,,,,,,,
5130,CycleStartDate,Women's Health,Daily,self-reported menstrual cycle start date,,DATE,,checked,,,,,,,,,,,,,,,,,
5131,CycleEndDate,Women's Health,Daily,self-reported menstrual cycle end date,,DATE,,checked,,,,,,,,,,,,,,,,,
5132,CyclePhase,Women's Health,Daily,self-reported menstrual cycle phase,,STRING,,,,,,,,,,,,,,,,,,,
5133,PredictedFertility,Women's Health,Daily,predicted chance of fertility,,STRING,,,,,,,,,,,,,,,,,,,
6010,AverageStress,Stress & HRV,Daily,average stress during the day scaling from 0 to 100,,LONG,,checked,,,,,,,,,,,,,,,,,
6010,Stress,Stress & HRV,Epoch,stress measured during that period scaling from 0 to 100,,LONG,,checked,,,,,,,,,,,,,,,,,
6011,HighStressBinary,Stress & HRV,Epoch,high level of stress state detected (in this timeframe),,BOOLEAN,,checked,,,,,,,,,,,,,,,,,
6011,HighStressDuration,Stress & HRV,Daily,overall time spent in very stressed state in minutes,minutes,LONG,,checked,,,,,,,,,,,,,,,,,
6012,MediumStressBinary,Stress & HRV,Epoch,medium level of stress state detected (in this timeframe),,BOOLEAN,,checked,,,,,,,,,,,,,,,,,
6012,MediumStressDuration,Stress & HRV,Daily,overall time spent in medium stressed state in minutes,minutes,LONG,,checked,,,,,,,,,,,,,,,,,
6013,LowStressBinary,Stress & HRV,Epoch,low level of stress state detected (in this timeframe),,BOOLEAN,,checked,,,,,,,,,,,,,,,,,
6013,LowStressDuration,Stress & HRV,Daily,overall time spent in lowly stressed state in minutes,minutes,LONG,,checked,,,,,,,,,,,,,,,,,
7100,AudioExposureEvent,Audio & Hearing Health,Epoch,Events of audio exposure,,STRING,,,,checked,,,,,,,,,,,,,,,
7101,AmbientAudioExposure,Audio & Hearing Health,Epoch,Audio exposure to sounds in decibels from ambient environment,decibels,DOUBLE,,,,checked,,,,,,,,,,,,,,,
7102,HeadphoneAudioExposure,Audio & Hearing Health,Epoch,Audio exposure to sounds in decibels from headphones,grams,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8000,ConsumedCalories,Detailed Nutrition,Epoch,Consumed calories in kcal,kcal,LONG,,,,checked,,,,,,,,,,,,,,,
8000,ConsumedCalories,Detailed Nutrition,Daily,Consumed calories in kcal,kcal,LONG,checked,,,,checked,,,,,,,,,,checked,,,,
8001,ConsumedFat,Detailed Nutrition,Daily,nutritional intake of fat in g,grams,DOUBLE,checked,,,,checked,,,,,,,,,,checked,,,,
8001,ConsumedFat,Detailed Nutrition,Epoch,nutritional intake of fat in g,grams,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8002,ConsumedSaturatedFat,Detailed Nutrition,Daily,nutritional intake of saturated fat in g,grams,DOUBLE,,,,,checked,,,,,,,,,,checked,,,,
8002,ConsumedSaturatedFat,Detailed Nutrition,Epoch,nutritional intake of saturated fat in g,grams,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8003,ConsumedCarboHydrates,Detailed Nutrition,Epoch,nutritional intake of carbohydrates in g,grams,DOUBLE,,,,,,,,,,,,,,,,,,,
8003,ConsumedCarboHydrates,Detailed Nutrition,Daily,nutritional intake of carbohydrates in g,grams,DOUBLE,checked,,,,checked,,,,,,,,,,checked,,,,
8004,ConsumedSugar,Detailed Nutrition,Daily,nutritional intake of sugar in g,grams,DOUBLE,,,,,checked,,,,,,,,,,checked,,,,
8004,ConsumedSugar,Detailed Nutrition,Epoch,nutritional intake of sugar in g,grams,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8005,ConsumedProtein,Detailed Nutrition,Daily,nutritional intake of protein in g,grams,DOUBLE,checked,,,,,,,,,,,,,,checked,,,,
8005,ConsumedProtein,Detailed Nutrition,Epoch,nutritional intake of protein in g,grams,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8006,ConsumedSalt,Detailed Nutrition,Epoch,nutritional intake of salt in g,grams,DOUBLE,,,,,,,,,,,,,,,,,,,
8006,ConsumedSalt,Detailed Nutrition,Daily,nutritional intake of salt in g,grams,DOUBLE,,,,,,,,,,,,,,,,,,,
8007,ConsumedSugarAlcohols,Detailed Nutrition,Daily,nutritional intake of sugar alcohols in g,grams,DOUBLE,,,,,,,,,,,,,,,,,,,
8007,ConsumedSugarAlcohols,Detailed Nutrition,Epoch,nutritional intake of sugar alcohols in g,grams,DOUBLE,,,,,,,,,,,,,,,,,,,
8008,ConsumedStarch,Detailed Nutrition,Epoch,nutritional intake of starch in g,grams,DOUBLE,,,,,,,,,,,,,,,,,,,
8008,ConsumedStarch,Detailed Nutrition,Daily,nutritional intake of starch in g,grams,DOUBLE,,,,,,,,,,,,,,,,,,,
8009,ConsumedFiber,Detailed Nutrition,Daily,nutritional intake of fiber in g,grams,DOUBLE,checked,,,,checked,,,,,,,,,,checked,,,,
8009,ConsumedFiber,Detailed Nutrition,Epoch,nutritional intake of fiber in g,grams,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8010,ConsumedCalcium,Detailed Nutrition,Epoch,nutritional intake of calcium in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8010,ConsumedCalcium,Detailed Nutrition,Daily,nutritional intake of calcium in mg,mg,DOUBLE,,,,,checked,,,,,,,,,,checked,,,,
8011,ConsumedIron,Detailed Nutrition,Epoch,nutritional intake of iron in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8011,ConsumedIron,Detailed Nutrition,Daily,nutritional intake of iron in mg,mg,DOUBLE,,,,,checked,,,,,,,,,,checked,,,,
8012,ConsumedPotassium,Detailed Nutrition,Epoch,nutritional intake of potassium in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8012,ConsumedPotassium,Detailed Nutrition,Daily,nutritional intake of potassium in mg,mg,DOUBLE,,,,,checked,,,,,,,,,,checked,,,,
8013,ConsumedSodium,Detailed Nutrition,Epoch,nutritional intake of sodium in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8013,ConsumedSodium,Detailed Nutrition,Daily,nutritional intake of sodium in mg,mg,DOUBLE,checked,,,,checked,,,,,,,,,,checked,,,,
8014,ConsumedPhosphorus,Detailed Nutrition,Daily,nutritional intake of phosphorus in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8014,ConsumedPhosphorus,Detailed Nutrition,Epoch,nutritional intake of phosphorus in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8016,ConsumedCholesterol,Detailed Nutrition,Epoch,nutritional intake of cholesterol in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8016,ConsumedCholesterol,Detailed Nutrition,Daily,nutritional intake of cholesterol in mg,mg,DOUBLE,,,,,,,,,,,,,,,checked,,,,
8019,ConsumedIodine,Detailed Nutrition,Daily,nutritional intake of iodine in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8019,ConsumedIodine,Detailed Nutrition,Epoch,nutritional intake of iodine in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8021,ConsumedMagnesium,Detailed Nutrition,Daily,nutritional intake of magnesium in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8021,ConsumedMagnesium,Detailed Nutrition,Epoch,nutritional intake of magnesium in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8022,ConsumedZinc,Detailed Nutrition,Daily,nutritional intake of zinc in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8022,ConsumedZinc,Detailed Nutrition,Epoch,nutritional intake of zinc in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8023,ConsumedVitaminA,Detailed Nutrition,Epoch,nutritional intake of vitamin A in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8023,ConsumedVitaminA,Detailed Nutrition,Daily,nutritional intake of vitamin A in mg,mg,DOUBLE,,,,,checked,,,,,,,,,,checked,,,,
8024,ConsumedVitaminB1,Detailed Nutrition,Daily,nutritional intake of vitamin B1 in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8024,ConsumedVitaminB1,Detailed Nutrition,Epoch,nutritional intake of vitamin B1 in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8025,ConsumedVitaminB2,Detailed Nutrition,Epoch,nutritional intake of vitamin B2 in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8025,ConsumedVitaminB2,Detailed Nutrition,Daily,nutritional intake of vitamin B2 in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8026,ConsumedVitaminB3,Detailed Nutrition,Epoch,nutritional intake of vitamin B3 in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8026,ConsumedVitaminB3,Detailed Nutrition,Daily,nutritional intake of vitamin B3 in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8028,ConsumedVitaminB5,Detailed Nutrition,Epoch,nutritional intake of vitamin B5 in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8028,ConsumedVitaminB5,Detailed Nutrition,Daily,nutritional intake of vitamin B5 in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8029,ConsumedVitaminB6,Detailed Nutrition,Daily,nutritional intake of vitamin B6 in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8029,ConsumedVitaminB6,Detailed Nutrition,Epoch,nutritional intake of vitamin B6 in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8031,ConsumedVitaminB12,Detailed Nutrition,Daily,nutritional intake of vitamin B12 in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8031,ConsumedVitaminB12,Detailed Nutrition,Epoch,nutritional intake of vitamin B12 in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8032,ConsumedVitaminC,Detailed Nutrition,Epoch,nutritional intake of vitamin C in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8032,ConsumedVitaminC,Detailed Nutrition,Daily,nutritional intake of vitamin C in mg,mg,DOUBLE,,,,,checked,,,,,,,,,,checked,,,,
8033,ConsumedVitaminD,Detailed Nutrition,Daily,nutritional intake of vitamin D in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8033,ConsumedVitaminD,Detailed Nutrition,Epoch,nutritional intake of vitamin D in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8034,ConsumedVitaminE,Detailed Nutrition,Epoch,nutritional intake of vitamin E in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8034,ConsumedVitaminE,Detailed Nutrition,Daily,nutritional intake of vitamin E in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8035,ConsumedVitaminK,Detailed Nutrition,Daily,nutritional intake of vitamin K in mg,mg,DOUBLE,,,,,,,,,,,,,,,,,,,
8035,ConsumedVitaminK,Detailed Nutrition,Epoch,nutritional intake of vitamin K in mg,mg,DOUBLE,,,,checked,,,,,,,,,,,,,,,
8045,ConsumedUnsaturatedFat,Detailed Nutrition,Daily,nutritional intake of unsaturated fat in g,grams,DOUBLE,,,,,,,,,,,,,,,checked,,,,
8500,Acinetobacter,Microbiome & Gut Health,Daily,Acinetobacter information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8501,Akkermansia,Microbiome & Gut Health,Daily,Akkermansia information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8502,Akkermansia,Microbiome & Gut Health,Daily,Akkermansia information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8503,Alistipes,Microbiome & Gut Health,Daily,Alistipes information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8504,Anaerococcus,Microbiome & Gut Health,Daily,Anaerococcus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8505,Anaerostipes,Microbiome & Gut Health,Daily,Anaerostipes information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8506,Bacillus,Microbiome & Gut Health,Daily,Bacillus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8507,Bacteroides,Microbiome & Gut Health,Daily,Bacteroides information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8508,Bifidobacterium,Microbiome & Gut Health,Daily,Bifidobacterium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8509,Bilophila,Microbiome & Gut Health,Daily,Bilophila information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8510,Blautia,Microbiome & Gut Health,Daily,Blautia information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8511,Butyricicoccus,Microbiome & Gut Health,Daily,Butyricicoccus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8512,Butyrivibrio,Microbiome & Gut Health,Daily,Butyrivibrio information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8513,Christensenella,Microbiome & Gut Health,Daily,Christensenella information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8514,Citrobacter,Microbiome & Gut Health,Daily,Citrobacter information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8515,Clostridium,Microbiome & Gut Health,Daily,Clostridium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8516,Coprococcus,Microbiome & Gut Health,Daily,Coprococcus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8517,Desulfobacter,Microbiome & Gut Health,Daily,Desulfobacter information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8518,Desulfosarcina,Microbiome & Gut Health,Daily,Desulfosarcina information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8519,Desulfovibrio,Microbiome & Gut Health,Daily,Desulfovibrio information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8520,Desulfuromonas,Microbiome & Gut Health,Daily,Desulfuromonas information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8521,Dorea,Microbiome & Gut Health,Daily,Dorea information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8522,Emergencia,Microbiome & Gut Health,Daily,Emergencia information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8523,Enterobacter,Microbiome & Gut Health,Daily,Enterobacter information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8524,Enterococcus,Microbiome & Gut Health,Daily,Enterococcus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8525,Escherichia,Microbiome & Gut Health,Daily,Escherichia information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8526,Eubacterium,Microbiome & Gut Health,Daily,Eubacterium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8527,Facecalibacterium,Microbiome & Gut Health,Daily,Facecalibacterium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8528,Faecalibacterium,Microbiome & Gut Health,Daily,Faecalibacterium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8529,Flavobacterium,Microbiome & Gut Health,Daily,Flavobacterium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8530,Klebsiella,Microbiome & Gut Health,Daily,Klebsiella information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8531,Lactobacillus,Microbiome & Gut Health,Daily,Lactobacillus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8532,Lactococcus,Microbiome & Gut Health,Daily,Lactococcus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8533,Lactococus,Microbiome & Gut Health,Daily,Lactococus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8534,Megasphaera,Microbiome & Gut Health,Daily,Megasphaera information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8535,Methanobacterium,Microbiome & Gut Health,Daily,Methanobacterium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8536,Methanobrevibacter,Microbiome & Gut Health,Daily,Methanobrevibacter information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8537,Propionbacterium,Microbiome & Gut Health,Daily,Propionbacterium information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8538,Proteus,Microbiome & Gut Health,Daily,Proteus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8539,Providencia,Microbiome & Gut Health,Daily,Providencia information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8540,Pseudomonas,Microbiome & Gut Health,Daily,Pseudomonas information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8541,Roseburia,Microbiome & Gut Health,Daily,Roseburia information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8542,Ruminococcus,Microbiome & Gut Health,Daily,Ruminococcus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8543,Streptococcus,Microbiome & Gut Health,Daily,Streptococcus information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8544,Sutterella,Microbiome & Gut Health,Daily,Sutterella information,,DOUBLE,,,,,,,,,,,,,,,,,,,
8545,Veillonella,Microbiome & Gut Health,Daily,Veillonella information,,DOUBLE,,,,,,,,,,,,,,,,,,,
9001,MedicineConsumptionStatus,Self-Reported Wellness,Epoch,medicine consumption status,,STRING,,,,,,,,,,,,checked,,,,,,,
9002,MealConsumptionStatus,Detailed Nutrition,Epoch,meal consumption status,,STRING,,,,,,,,,,,,checked,,,,,,,
31200,RawECGVoltage,Advanced Cardiac Analysis,Epoch,Raw ECG voltages detected within 1 measurement,mV,JSON,,,,,,,,,,,,,,,,,,,
300100,FitbitActiveZoneDuration,Heart Rate,Epoch,Duration in minutes in any Fitbit HeartRateZone,minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300101,FitbitHeartRateZoneOutOfRangeDuration,Heart Rate,Epoch,"Duration in minutes in ""Out of range"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300102,FitbitHeartRateZoneOutOfRangeCalories,Heart Rate,Epoch,"Calories burned in ""Out of range"" Fitbit HeartRateZone",minutes,DOUBLE,checked,,,,,,,,,,,,,,,,,,
300103,FitbitHeartRateZoneOutOfRangeMaxHeartRate,Heart Rate,Epoch,"Highest heart rate in ""Out of range"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300104,FitbitHeartRateZoneOutOfRangeMinHeartRate,Heart Rate,Epoch,"Highest heart rate in ""Out of range"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300105,FitbitHeartRateZoneFatBurnDuration,Heart Rate,Epoch,"Duration in minutes in ""FatBurn"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300106,FitbitHeartRateZoneFatBurnCalories,Heart Rate,Epoch,"Calories burned in ""FatBurn"" Fitbit HeartRateZone",minutes,DOUBLE,checked,,,,,,,,,,,,,,,,,,
300107,FitbitHeartRateZoneFatBurnMaxHeartRate,Heart Rate,Epoch,"Max heart rate in ""FatBurn"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300108,FitbitHeartRateZoneFatBurnMinHeartRate,Heart Rate,Epoch,"Min heart rate in ""FatBurn"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300109,FitbitHeartRateZoneCardioDuration,Heart Rate,Epoch,"Duration in minutes in ""Cardio"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300110,FitbitHeartRateZoneCardioCalories,Heart Rate,Epoch,"Calories burned in ""Cardio"" Fitbit HeartRateZone",minutes,DOUBLE,checked,,,,,,,,,,,,,,,,,,
300111,FitbitHeartRateZoneCardioMaxHeartRate,Heart Rate,Epoch,"Highest heart rate in ""Cardio"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300112,FitbitHeartRateZoneCardioMinHeartRate,Heart Rate,Epoch,"Lowest heart rate in ""Cardio"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300113,FitbitHeartRateZonePeakDuration,Heart Rate,Epoch,"Duration in minutes in ""Peak"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300114,FitbitHeartRateZonePeakCalories,Heart Rate,Epoch,"Calories burned in ""Peak"" Fitbit HeartRateZone",minutes,DOUBLE,checked,,,,,,,,,,,,,,,,,,
300115,FitbitHeartRateZonePeakMaxHeartRate,Heart Rate,Epoch,"Highest heart rate in ""Peak"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
300116,FitbitHeartRateZonePeakMinHeartRate,Heart Rate,Epoch,"Lowest heart rate in ""Peak"" Fitbit HeartRateZone",minutes,LONG,checked,,,,,,,,,,,,,,,,,,
